0.0,559.5266272189349,231.47928994082827,22.475152841326206
0.03323333333333334,525.4437869822484,211.59763313609454,21.93477930951174
0.06647777777777777,477.15976331360935,194.55621301775136,22.18259379768805
0.09971111111111111,426.03550295857985,183.1952662721892,23.267704810056937
0.13295555555555555,372.0710059171597,163.31360946745548,23.69817391073857
0.16618888888888889,298.2248520710059,149.11242603550284,26.565051177077972
0.19942222222222222,235.73964497041402,134.91124260355014,29.78203808778587
0.2326666666666667,159.05325443786978,120.71005917159744,37.19590140805606
0.2659,93.72781065088748,120.71005917159744,52.17171216538708
0.29914444444444444,36.923076923076906,120.71005917159744,72.99205304459267
0.33237777777777777,-53.964497041420145,123.55029585798803,113.59482056988152
0.3656111111111111,-119.28994082840245,134.91124260355014,131.4834525036646
0.3988555555555556,-193.13609467455626,143.43195266272176,143.40068253631793
0.4320888888888889,-247.1005917159764,149.11242603550284,148.8911911714549
0.4653333333333334,-318.1065088757397,174.67455621301758,151.22849703057872
0.4985666666666667,-383.431952662722,191.71597633136082,153.43494882292202
0.5318,-445.91715976331363,191.71597633136082,156.7353751942144
0.5650444444444445,-471.47928994082844,205.91715976331346,156.40684529566187
0.5982777777777778,-533.9644970414201,231.47928994082827,156.5627549442082
0.6315222222222222,-565.207100591716,251.360946745562,156.02415536610357
0.6647555555555555,-590.7692307692307,262.72189349112415,156.02473319790997
0.6980000000000001,-610.6508875739645,268.4023668639052,156.27283607717456
0.7312333333333334,-627.6923076923077,279.76331360946733,155.97740217261753
0.7644666666666667,-627.6923076923077,279.76331360946733,155.97740217261753
0.7977111111111111,-610.6508875739645,271.2426035502957,156.0498752417843
0.8309444444444445,-599.2899408284025,262.7218934911241,156.32790142761692
0.8641888888888889,-582.2485207100592,248.52071005917145,156.8857920166732
0.8974222222222222,-562.3668639053255,237.15976331360935,157.13401186416448
0.9306555555555556,-531.1242603550296,217.27810650887562,157.75097634278765
0.9639000000000001,-491.36094674556216,194.55621301775136,158.39872465807454
0.9971333333333334,-443.0769230769231,188.87573964497028,156.91231871583224
1.0303777777777778,-383.431952662722,171.8343195266271,155.86055139056177
1.063611111111111,-329.46745562130184,149.11242603550284,155.64914845176332
1.0968444444444445,-255.62130177514803,129.23076923076906,153.18086720903082
1.130088888888889,-187.45562130177518,115.02958579881647,148.46520809481174
1.1633222222222224,-110.76923076923083,92.30769230769215,140.19442890773487
1.1965666666666668,-53.964497041420145,92.30769230769215,120.31121322668167
