Chart Recorder Data File Tue, Mar 15, 2022 11:46 AM
CH1 (V)  	CH2 (V)  
14.490937500	0.230468750
14.506552734	0.227050781
14.506552734	0.234375000
14.506552734	0.232421875
14.600244141	0.238769531
14.647089844	0.239257812
14.662705078	0.246582031
14.678320313	0.247558594
14.772011719	0.253417969
14.818857422	0.257324219
14.834472656	0.263183594
14.850087891	0.262207031
14.865703125	0.269042969
14.912548828	0.270996094
14.928164063	0.273925781
14.990625000	0.272949219
14.990625000	0.278320312
15.099931641	0.278320312
15.131162109	0.282714844
15.131162109	0.283691406
15.146777344	0.285644531
15.209238281	0.280273437
15.224853516	0.285156250
15.240468750	0.286132812
15.287314453	0.285156250
15.318544922	0.280273437
15.365390625	0.280761719
15.365390625	0.270996094
15.365390625	0.276367187
15.412236328	0.270507812
15.443466797	0.270996094
15.505927734	0.261230469
15.521542969	0.262695312
15.537158203	0.257324219
15.552773437	0.257324219
15.646464844	0.251953125
15.646464844	0.247558594
15.677695312	0.243164062
15.849462891	0.238769531
15.927539062	0.226562500
15.911923828	0.222167969
15.927539062	0.214843750
15.927539062	0.217285156
15.927539062	0.213867187
15.974384766	0.213867187
16.005615234	0.208496094
16.114921875	0.203125000
16.146152344	0.196289062
16.161767578	0.192382812
16.239843750	0.182617187
16.224228516	0.183105469
16.239843750	0.179687500
16.224228516	0.179199219
16.224228516	0.177246094
16.224228516	0.178710937
16.224228516	0.176269531
16.224228516	0.178222656
16.224228516	0.176269531
16.224228516	0.178710937
16.239843750	0.178710937
16.349150391	0.176269531
16.567763672	0.165527344
16.645839844	0.162597656
16.739531250	0.156250000
16.880068359	0.152832031
16.895683594	0.141113281
16.942529297	0.145996094
16.989375000	0.138183594
17.067451172	0.143554687
17.145527344	0.144042969
17.207988281	0.142578125
17.317294922	0.142089844
17.426601563	0.145996094
17.489062500	0.145996094
17.598369141	0.150390625
17.660830078	0.149902344
17.754521484	0.156250000
17.785751953	0.159179687
17.879443359	0.163085937
17.879443359	0.160156250
17.941904297	0.170898437
17.988750000	0.169921875
18.066826172	0.176269531
18.129287109	0.176269531
18.160517578	0.184570312
18.269824219	0.185546875
18.316669922	0.194824219
18.379130859	0.200195312
18.441591797	0.205078125
18.519667969	0.208007812
18.582128906	0.217773437
18.691435547	0.224609375
18.753896484	0.230957031
18.769511719	0.234863281
18.847587891	0.242675781
18.878818359	0.246093750
18.941279297	0.251464844
19.034970703	0.255371094
19.066201172	0.264648437
19.128662109	0.270507812
19.159892578	0.275878906
19.222353516	0.275390625
19.253583984	0.287597656
19.331660156	0.288085937
19.425351563	0.301757812
19.487812500	0.309082031
19.597119141	0.320312500
19.612734375	0.324218750
19.628349609	0.332519531
19.659580078	0.336914062
19.753271484	0.340820312
19.768886719	0.340820312
19.753271484	0.349609375
19.846962891	0.352539062
19.846962891	0.355957031
19.878193359	0.357421875
19.909423828	0.360351562
19.940654297	0.365722656
20.034345703	0.364257812
20.128037109	0.364746094
20.174882812	0.366699219
20.331035156	0.365234375
20.346650391	0.363769531
20.362265625	0.363769531
20.393496094	0.360351562
20.440341797	0.357910156
20.502802734	0.354980469
20.580878906	0.349609375
20.596494141	0.345703125
20.596494141	0.344238281
20.627724609	0.338867187
20.658955078	0.333007812
20.768261719	0.332031250
20.799492188	0.322265625
20.815107422	0.318359375
20.830722656	0.313964844
20.893183594	0.309082031
20.955644531	0.301269531
20.986875000	0.297851562
21.049335938	0.287597656
21.143027344	0.281250000
21.221103516	0.271972656
21.283564453	0.264160156
21.346025391	0.256347656
21.377255859	0.250000000
21.424101562	0.247070312
21.470947266	0.239746094
21.533408203	0.235351562
21.689560547	0.230957031
21.767636719	0.219726562
21.783251953	0.216308594
21.814482422	0.209472656
21.892558594	0.209960937
22.001865234	0.207031250
22.126787109	0.206054687
22.142402344	0.204101562
22.204863281	0.203125000
22.267324219	0.197753906
22.329785156	0.199707031
22.407861328	0.198730469
22.470322266	0.199707031
22.610859375	0.203125000
22.642089844	0.205078125
22.688935547	0.202148437
22.782626953	0.208496094
22.813857422	0.207519531
22.845087891	0.213378906
22.907548828	0.211914062
22.954394531	0.215820312
23.001240234	0.217773437
23.048085937	0.221679687
23.079316406	0.222167969
23.188623047	0.227539062
23.219853516	0.230468750
23.297929687	0.236328125
23.344775391	0.238281250
23.391621094	0.240722656
23.391621094	0.245117187
23.454082031	0.250000000
23.469697266	0.250976562
23.547773437	0.257324219
23.625849609	0.260253906
23.688310547	0.265625000
23.766386719	0.273437500
23.813232422	0.280761719
23.828847656	0.283203125
23.891308594	0.286621094
24.031845703	0.294921875
24.141152344	0.308593750
24.172382813	0.313964844
24.203613281	0.321777344
24.234843750	0.325195312
24.281689453	0.331054687
24.344150391	0.334472656
24.390996094	0.341308594
24.500302734	0.348632812
24.562763672	0.354003906
24.640839844	0.364257812
24.703300781	0.370117187
24.703300781	0.376464844
24.718916016	0.381835937
24.734531250	0.382324219
24.765761719	0.384765625
24.781376953	0.386230469
24.859453125	0.391601562
24.890683594	0.393066406
24.890683594	0.394531250
24.921914063	0.395507812
24.937529297	0.400390625
24.984375000	0.399902344
24.968759766	0.400878906
24.999990234	0.400878906
25.046835937	0.400390625
25.078066406	0.402343750
25.093681641	0.402343750
25.109296875	0.404296875
25.140527344	0.405273437
25.187373047	0.405273437
25.187373047	0.403808594
25.265449219	0.405761719
25.327910156	0.401855469
25.359140625	0.405761719
25.390371094	0.402832031
25.421601563	0.404785156
25.499677734	0.402343750
25.530908203	0.401855469
25.546523437	0.399414062
25.562138672	0.398925781
25.655830078	0.398437500
25.671445313	0.395996094
25.687060547	0.392578125
25.702675781	0.392089844
25.718291016	0.390625000
25.780751953	0.386718750
25.796367187	0.382324219
25.811982422	0.380371094
25.811982422	0.380859375
25.811982422	0.377929687
25.811982422	0.372070312
25.811982422	0.377929687
25.811982422	0.374511719
25.811982422	0.377441406
26.046210937	0.371582031
26.155517578	0.359375000
26.296054687	0.345214844
26.374130859	0.333984375
26.389746094	0.325195312
26.436591797	0.319824219
26.499052734	0.306640625
26.623974609	0.306640625
26.733281250	0.303222656
26.748896484	0.293457031
26.889433594	0.287597656
27.076816406	0.281250000
27.076816406	0.277343750
27.076816406	0.272460937
27.139277344	0.268554687
27.139277344	0.267578125
27.232968750	0.270507812
27.311044922	0.264648437
27.342275391	0.265136719
27.420351562	0.262695312
27.467197266	0.258789062
27.560888672	0.262207031
27.592119141	0.260742187
27.717041016	0.262695312
27.763886719	0.264160156
27.795117188	0.264160156
27.873193359	0.258789062
27.920039062	0.266113281
27.935654297	0.265625000
28.029345703	0.270019531
28.107421875	0.269531250
28.107421875	0.273437500
28.154267578	0.273925781
28.201113281	0.276855469
28.263574219	0.272949219
28.326035156	0.283203125
28.341650391	0.284179687
28.372880859	0.286621094
28.419726562	0.293945312
28.482187500	0.291015625
28.497802734	0.292480469
28.544648438	0.296386719
28.575878906	0.292480469
28.669570312	0.302246094
28.685185547	0.308105469
28.732031250	0.310546875
28.763261719	0.311523437
28.778876953	0.315917969
28.794492188	0.316894531
28.810107422	0.318847656
28.903798828	0.323730469
28.919414062	0.327636719
28.935029297	0.324707031
28.981875000	0.333007812
29.028720703	0.338378906
29.044335937	0.338867187
29.106796875	0.343261719
29.106796875	0.346191406
29.216103516	0.349609375
29.278564453	0.357910156
29.325410156	0.357421875
29.372255859	0.367187500
29.419101562	0.367675781
29.419101562	0.375000000
29.528408203	0.379882812
29.559638672	0.384765625
29.575253906	0.387695312
29.747021484	0.396484375
29.825097656	0.403320312
29.825097656	0.408691406
29.856328125	0.412597656
29.950019531	0.417968750
29.965634766	0.422851562
30.028095703	0.426757812
30.121787109	0.432128906
30.168632813	0.434570312
30.277939453	0.435546875
30.356015625	0.439453125
30.402861328	0.437500000
30.527783203	0.442382812
30.574628906	0.439453125
30.730781250	0.438476562
30.762011719	0.434082031
30.777626953	0.433105469
30.793242187	0.431640625
30.793242187	0.432617187
30.808857422	0.429687500
30.840087891	0.428710937
30.902548828	0.426269531
30.933779297	0.425292969
30.980625000	0.421386719
31.105546875	0.420410156
31.152392578	0.416015625
31.168007813	0.416503906
31.152392578	0.413574219
31.183623047	0.410156250
31.214853516	0.409179687
31.261699219	0.405273437
31.292929687	0.397949219
31.355390625	0.400878906
31.620849609	0.392578125
31.667695313	0.381347656
31.667695313	0.378417969
31.667695313	0.372558594
31.667695313	0.369628906
31.667695313	0.371582031
31.667695313	0.368164062
31.667695313	0.369628906
31.667695313	0.365722656
31.667695313	0.370117187
31.667695313	0.375488281
31.683310547	0.370117187
31.667695313	0.369628906
31.667695313	0.370605469
31.683310547	0.367675781
31.667695313	0.370605469
31.667695313	0.364746094
31.667695313	0.368652344
31.667695313	0.364257812
31.667695313	0.365722656
31.683310547	0.362304687
31.667695313	0.356933594
31.667695313	0.360839844
31.667695313	0.365234375
31.667695313	0.366210937
31.667695313	0.366699219
31.667695313	0.363769531
31.667695313	0.368164062
31.667695313	0.370605469
