*******************************************************************************
Ephemeris / WWW_USER Tue Aug 25 13:12:44 2020 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Sun (10)                        {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 UT      
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_SUN                         {East-longitude positive}
Target radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : High-precision EOP model        {East-longitude positive}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE431mx}
Rel. light bend : Sun, EARTH                      {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11, 3.9860E+05 km^3/s^2                              
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : BOTH
EOP file        : eop.200824.p201115                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2020-AUG-24. PREDICTS-> 2020-NOV-14
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*************************************************************************************************************
 Date__(UT)__HR:MN Date_________JDUT     R.A._____(ICRF)_____DEC   APmag   S-brt            delta      deldot
*************************************************************************************************************
$$SOE
 2020-Jun-27 00:00 2459027.500000000     06 24 08.22 +23 19 15.0 -26.706 -10.589 1.01658988413202   0.0526678
 2020-Jun-28 00:00 2459028.500000000     06 28 17.16 +23 16 39.2 -26.706 -10.589 1.01661775139264   0.0439300
 2020-Jun-29 00:00 2459029.500000000     06 32 25.88 +23 13 38.9 -26.706 -10.589 1.01664074161588   0.0357835
 2020-Jun-30 00:00 2459030.500000000     06 36 34.37 +23 10 14.1 -26.706 -10.589 1.01665920025747   0.0282353
 2020-Jul-01 00:00 2459031.500000000     06 40 42.60 +23 06 25.0 -26.706 -10.589 1.01667346509357   0.0212517
 2020-Jul-02 00:00 2459032.500000000     06 44 50.56 +23 02 11.7 -26.706 -10.589 1.01668384262135   0.0147584
 2020-Jul-03 00:00 2459033.500000000     06 48 58.23 +22 57 34.2 -26.706 -10.589 1.01669058604635   0.0086464
 2020-Jul-04 00:00 2459034.500000000     06 53 05.58 +22 52 32.8 -26.706 -10.589 1.01669387781530   0.0027820
 2020-Jul-05 00:00 2459035.500000000     06 57 12.62 +22 47 07.4 -26.706 -10.589 1.01669381950808  -0.0029785
 2020-Jul-06 00:00 2459036.500000000     07 01 19.31 +22 41 18.4 -26.706 -10.589 1.01669043065124  -0.0087731
 2020-Jul-07 00:00 2459037.500000000     07 05 25.65 +22 35 05.8 -26.706 -10.589 1.01668365597038  -0.0147212
 2020-Jul-08 00:00 2459038.500000000     07 09 31.62 +22 28 29.7 -26.706 -10.589 1.01667337864616  -0.0209157
 2020-Jul-09 00:00 2459039.500000000     07 13 37.20 +22 21 30.3 -26.706 -10.589 1.01665943613957  -0.0274221
 2020-Jul-10 00:00 2459040.500000000     07 17 42.39 +22 14 07.8 -26.706 -10.589 1.01664163537458  -0.0342816
 2020-Jul-11 00:00 2459041.500000000     07 21 47.17 +22 06 22.4 -26.706 -10.589 1.01661976513673  -0.0415169
 2020-Jul-12 00:00 2459042.500000000     07 25 51.52 +21 58 14.2 -26.706 -10.589 1.01659360484595  -0.0491388
 2020-Jul-13 00:00 2459043.500000000     07 29 55.43 +21 49 43.3 -26.706 -10.589 1.01656292992739  -0.0571510
 2020-Jul-14 00:00 2459044.500000000     07 33 58.88 +21 40 50.1 -26.707 -10.589 1.01652751467934  -0.0655540
 2020-Jul-15 00:00 2459045.500000000     07 38 01.86 +21 31 34.7 -26.707 -10.589 1.01648713388093  -0.0743457
 2020-Jul-16 00:00 2459046.500000000     07 42 04.36 +21 21 57.2 -26.707 -10.589 1.01644156452293  -0.0835200
 2020-Jul-17 00:00 2459047.500000000     07 46 06.36 +21 11 57.9 -26.707 -10.589 1.01639058906451  -0.0930633
 2020-Jul-18 00:00 2459048.500000000     07 50 07.84 +21 01 37.1 -26.707 -10.589 1.01633400150151  -0.1029482
 2020-Jul-19 00:00 2459049.500000000     07 54 08.80 +20 50 54.8 -26.707 -10.589 1.01627161716433  -0.1131270
 2020-Jul-20 00:00 2459050.500000000     07 58 09.21 +20 39 51.5 -26.707 -10.589 1.01620328639236  -0.1235254
 2020-Jul-21 00:00 2459051.500000000     08 02 09.08 +20 28 27.3 -26.707 -10.589 1.01612891100095  -0.1340392
 2020-Jul-22 00:00 2459052.500000000     08 06 08.37 +20 16 42.4 -26.708 -10.589 1.01604846098907  -0.1445375
 2020-Jul-23 00:00 2459053.500000000     08 10 07.08 +20 04 37.1 -26.708 -10.589 1.01596198781731  -0.1548714
 2020-Jul-24 00:00 2459054.500000000     08 14 05.21 +19 52 11.8 -26.708 -10.589 1.01586963054814  -0.1648891
 2020-Jul-25 00:00 2459055.500000000     08 18 02.73 +19 39 26.6 -26.708 -10.589 1.01577161253524  -0.1744532
 2020-Jul-26 00:00 2459056.500000000     08 21 59.63 +19 26 21.8 -26.708 -10.589 1.01566822871146  -0.1834554
 2020-Jul-27 00:00 2459057.500000000     08 25 55.93 +19 12 57.8 -26.709 -10.589 1.01555982575728  -0.1918258
 2020-Jul-28 00:00 2459058.500000000     08 29 51.59 +18 59 14.7 -26.709 -10.589 1.01544677855980  -0.1995368
 2020-Jul-29 00:00 2459059.500000000     08 33 46.64 +18 45 13.0 -26.709 -10.589 1.01532946620203  -0.2066010
 2020-Jul-30 00:00 2459060.500000000     08 37 41.06 +18 30 52.8 -26.709 -10.589 1.01520824980251  -0.2130669
 2020-Jul-31 00:00 2459061.500000000     08 41 34.85 +18 16 14.5 -26.710 -10.589 1.01508345359017  -0.2190126
 2020-Aug-01 00:00 2459062.500000000     08 45 28.02 +18 01 18.3 -26.710 -10.589 1.01495535005507  -0.2245379
 2020-Aug-02 00:00 2459063.500000000     08 49 20.58 +17 46 04.5 -26.710 -10.589 1.01482414981212  -0.2297557
 2020-Aug-03 00:00 2459064.500000000     08 53 12.52 +17 30 33.4 -26.710 -10.589 1.01468999664700  -0.2347830
 2020-Aug-04 00:00 2459065.500000000     08 57 03.85 +17 14 45.3 -26.711 -10.589 1.01455296781496  -0.2397318
 2020-Aug-05 00:00 2459066.500000000     09 00 54.59 +16 58 40.5 -26.711 -10.589 1.01441307900755  -0.2447022
 2020-Aug-06 00:00 2459067.500000000     09 04 44.73 +16 42 19.2 -26.711 -10.589 1.01427029270936  -0.2497780
 2020-Aug-07 00:00 2459068.500000000     09 08 34.28 +16 25 41.8 -26.712 -10.589 1.01412452822767  -0.2550250
 2020-Aug-08 00:00 2459069.500000000     09 12 23.26 +16 08 48.5 -26.712 -10.589 1.01397567166587  -0.2604926
 2020-Aug-09 00:00 2459070.500000000     09 16 11.66 +15 51 39.6 -26.712 -10.589 1.01382358449112  -0.2662175
 2020-Aug-10 00:00 2459071.500000000     09 19 59.50 +15 34 15.4 -26.713 -10.589 1.01366810994371  -0.2722268
 2020-Aug-11 00:00 2459072.500000000     09 23 46.79 +15 16 36.2 -26.713 -10.589 1.01350907716165  -0.2785427
 2020-Aug-12 00:00 2459073.500000000     09 27 33.52 +14 58 42.3 -26.713 -10.589 1.01334630343875  -0.2851844
 2020-Aug-13 00:00 2459074.500000000     09 31 19.71 +14 40 34.1 -26.714 -10.589 1.01317959548190  -0.2921693
 2020-Aug-14 00:00 2459075.500000000     09 35 05.37 +14 22 11.7 -26.714 -10.589 1.01300875091435  -0.2995109
 2020-Aug-15 00:00 2459076.500000000     09 38 50.51 +14 03 35.5 -26.714 -10.589 1.01283356159901  -0.3072146
 2020-Aug-16 00:00 2459077.500000000     09 42 35.13 +13 44 45.9 -26.715 -10.589 1.01265382054565  -0.3152696
 2020-Aug-17 00:00 2459078.500000000     09 46 19.23 +13 25 43.0 -26.715 -10.589 1.01246933398539  -0.3236391
 2020-Aug-18 00:00 2459079.500000000     09 50 02.84 +13 06 27.4 -26.716 -10.589 1.01227993929537  -0.3322505
 2020-Aug-19 00:00 2459080.500000000     09 53 45.95 +12 46 59.2 -26.716 -10.589 1.01208552757977  -0.3409902
 2020-Aug-20 00:00 2459081.500000000     09 57 28.57 +12 27 18.9 -26.716 -10.589 1.01188606713106  -0.3497060
 2020-Aug-21 00:00 2459082.500000000     10 01 10.70 +12 07 26.7 -26.717 -10.589 1.01168162183765  -0.3582221
 2020-Aug-22 00:00 2459083.500000000     10 04 52.37 +11 47 23.1 -26.717 -10.589 1.01147235851024  -0.3663623
 2020-Aug-23 00:00 2459084.500000000     10 08 33.57 +11 27 08.2 -26.718 -10.589 1.01125853991509  -0.3739744
 2020-Aug-24 00:00 2459085.500000000     10 12 14.31 +11 06 42.6 -26.718 -10.589 1.01104050491378  -0.3809493
 2020-Aug-25 00:00 2459086.500000000     10 15 54.61 +10 46 06.5 -26.719 -10.589 1.01081864095210  -0.3872282
 2020-Aug-26 00:00 2459087.500000000     10 19 34.48 +10 25 20.3 -26.719 -10.589 1.01059335525931  -0.3928002
 2020-Aug-27 00:00 2459088.500000000     10 23 13.94 +10 04 24.2 -26.720 -10.589 1.01036504959160  -0.3976935
 2020-Aug-28 00:00 2459089.500000000     10 26 53.00 +09 43 18.7 -26.720 -10.589 1.01013410074975  -0.4019646
 2020-Aug-29 00:00 2459090.500000000     10 30 31.67 +09 22 04.0 -26.721 -10.589 1.00990084695873  -0.4056891
 2020-Aug-30 00:00 2459091.500000000     10 34 09.99 +09 00 40.5 -26.721 -10.589 1.00966557914736  -0.4089541
 2020-Aug-31 00:00 2459092.500000000     10 37 47.97 +08 39 08.4 -26.722 -10.589 1.00942853603089  -0.4118525
 2020-Sep-01 00:00 2459093.500000000     10 41 25.62 +08 17 28.0 -26.722 -10.589 1.00918990219605  -0.4144781
 2020-Sep-02 00:00 2459094.500000000     10 45 02.97 +07 55 39.8 -26.723 -10.589 1.00894980869926  -0.4169219
 2020-Sep-03 00:00 2459095.500000000     10 48 40.04 +07 33 43.9 -26.723 -10.589 1.00870833580547  -0.4192683
 2020-Sep-04 00:00 2459096.500000000     10 52 16.85 +07 11 40.7 -26.724 -10.589 1.00846551740809  -0.4215931
 2020-Sep-05 00:00 2459097.500000000     10 55 53.42 +06 49 30.5 -26.724 -10.589 1.00822134648869  -0.4239621
 2020-Sep-06 00:00 2459098.500000000     10 59 29.77 +06 27 13.5 -26.725 -10.589 1.00797578084062  -0.4264315
 2020-Sep-07 00:00 2459099.500000000     11 03 05.92 +06 04 50.2 -26.725 -10.589 1.00772874828551  -0.4290493
 2020-Sep-08 00:00 2459100.500000000     11 06 41.89 +05 42 20.7 -26.726 -10.589 1.00748015078042  -0.4318575
 2020-Sep-09 00:00 2459101.500000000     11 10 17.70 +05 19 45.5 -26.726 -10.589 1.00722986711497  -0.4348946
 2020-Sep-10 00:00 2459102.500000000     11 13 53.37 +04 57 04.8 -26.727 -10.589 1.00697775429278  -0.4381978
 2020-Sep-11 00:00 2459103.500000000     11 17 28.93 +04 34 18.9 -26.728 -10.589 1.00672364815983  -0.4418031
 2020-Sep-12 00:00 2459104.500000000     11 21 04.38 +04 11 28.2 -26.728 -10.589 1.00646736438437  -0.4457438
 2020-Sep-13 00:00 2459105.500000000     11 24 39.76 +03 48 32.9 -26.729 -10.589 1.00620870148816  -0.4500449
 2020-Sep-14 00:00 2459106.500000000     11 28 15.07 +03 25 33.5 -26.729 -10.589 1.00594744813937  -0.4547134
 2020-Sep-15 00:00 2459107.500000000     11 31 50.34 +03 02 30.2 -26.730 -10.589 1.00568339698684  -0.4597262
 2020-Sep-16 00:00 2459108.500000000     11 35 25.57 +02 39 23.4 -26.730 -10.589 1.00541636634926  -0.4650156
 2020-Sep-17 00:00 2459109.500000000     11 39 00.80 +02 16 13.4 -26.731 -10.589 1.00514622853588  -0.4704617
 2020-Sep-18 00:00 2459110.500000000     11 42 36.03 +01 53 00.6 -26.732 -10.589 1.00487293975235  -0.4758958
 2020-Sep-19 00:00 2459111.500000000     11 46 11.28 +01 29 45.4 -26.732 -10.589 1.00459656325389  -0.4811204
 2020-Sep-20 00:00 2459112.500000000     11 49 46.56 +01 06 28.2 -26.733 -10.589 1.00431727743082  -0.4859399
 2020-Sep-21 00:00 2459113.500000000     11 53 21.89 +00 43 09.2 -26.733 -10.589 1.00403536515894  -0.4901927
 2020-Sep-22 00:00 2459114.500000000     11 56 57.28 +00 19 48.9 -26.734 -10.589 1.00375118776405  -0.4937708
 2020-Sep-23 00:00 2459115.500000000     12 00 32.76 -00 03 32.3 -26.735 -10.589 1.00346515192550  -0.4966246
 2020-Sep-24 00:00 2459116.500000000     12 04 08.35 -00 26 54.2 -26.735 -10.589 1.00317767815700  -0.4987536
 2020-Sep-25 00:00 2459117.500000000     12 07 44.06 -00 50 16.3 -26.736 -10.589 1.00288917621371  -0.5001931
 2020-Sep-26 00:00 2459118.500000000     12 11 19.92 -01 13 38.4 -26.736 -10.589 1.00260002877090  -0.5009996
 2020-Sep-27 00:00 2459119.500000000     12 14 55.95 -01 37 00.0 -26.737 -10.589 1.00231058205794  -0.5012413
 2020-Sep-28 00:00 2459120.500000000     12 18 32.17 -02 00 20.9 -26.738 -10.589 1.00202114120599  -0.5009917
 2020-Sep-29 00:00 2459121.500000000     12 22 08.60 -02 23 40.7 -26.738 -10.589 1.00173196830410  -0.5003261
 2020-Sep-30 00:00 2459122.500000000     12 25 45.27 -02 46 59.1 -26.739 -10.589 1.00144328184637  -0.4993198
 2020-Oct-01 00:00 2459123.500000000     12 29 22.21 -03 10 15.7 -26.740 -10.589 1.00115525692820  -0.4980475
 2020-Oct-02 00:00 2459124.500000000     12 32 59.43 -03 33 30.2 -26.740 -10.589 1.00086802600234  -0.4965822
 2020-Oct-03 00:00 2459125.500000000     12 36 36.95 -03 56 42.4 -26.741 -10.589 1.00058168019480  -0.4949938
 2020-Oct-04 00:00 2459126.500000000     12 40 14.81 -04 19 51.7 -26.741 -10.589 1.00029627115778  -0.4933490
 2020-Oct-05 00:00 2459127.500000000     12 43 53.03 -04 42 58.0 -26.742 -10.589 1.00001181329611  -0.4917101
 2020-Oct-06 00:00 2459128.500000000     12 47 31.62 -05 06 00.9 -26.743 -10.589 0.99972828605176  -0.4901358
 2020-Oct-07 00:00 2459129.500000000     12 51 10.61 -05 29 00.0 -26.743 -10.589 0.99944563585952  -0.4886820
 2020-Oct-08 00:00 2459130.500000000     12 54 50.02 -05 51 55.0 -26.744 -10.589 0.99916377745336  -0.4874029
 2020-Oct-09 00:00 2459131.500000000     12 58 29.87 -06 14 45.5 -26.745 -10.589 0.99888259443960  -0.4863522
 2020-Oct-10 00:00 2459132.500000000     13 02 10.18 -06 37 31.2 -26.745 -10.589 0.99860193947500  -0.4855831
 2020-Oct-11 00:00 2459133.500000000     13 05 50.98 -07 00 11.8 -26.746 -10.589 0.99832163500031  -0.4851464
 2020-Oct-12 00:00 2459134.500000000     13 09 32.28 -07 22 46.7 -26.746 -10.589 0.99804147624579  -0.4850843
 2020-Oct-13 00:00 2459135.500000000     13 13 14.10 -07 45 15.8 -26.747 -10.589 0.99776123896614  -0.4854199
 2020-Oct-14 00:00 2459136.500000000     13 16 56.46 -08 07 38.6 -26.748 -10.589 0.99748069461823  -0.4861422
 2020-Oct-15 00:00 2459137.500000000     13 20 39.36 -08 29 54.7 -26.748 -10.589 0.99719963468429  -0.4871903
 2020-Oct-16 00:00 2459138.500000000     13 24 22.84 -08 52 03.6 -26.749 -10.589 0.99691790283633  -0.4884438
 2020-Oct-17 00:00 2459139.500000000     13 28 06.89 -09 14 05.1 -26.749 -10.589 0.99663542897485  -0.4897269
 2020-Oct-18 00:00 2459140.500000000     13 31 51.54 -09 35 58.7 -26.750 -10.589 0.99635225524338  -0.4908319
 2020-Oct-19 00:00 2459141.500000000     13 35 36.79 -09 57 43.9 -26.751 -10.589 0.99606854448403  -0.4915549
 2020-Oct-20 00:00 2459142.500000000     13 39 22.65 -10 19 20.3 -26.751 -10.589 0.99578456762890  -0.4917303
 2020-Oct-21 00:00 2459143.500000000     13 43 09.15 -10 40 47.5 -26.752 -10.589 0.99550067490280  -0.4912509
 2020-Oct-22 00:00 2459144.500000000     13 46 56.28 -11 02 05.1 -26.753 -10.589 0.99521726089716  -0.4900691
 2020-Oct-23 00:00 2459145.500000000     13 50 44.07 -11 23 12.7 -26.753 -10.589 0.99493473299254  -0.4881857
 2020-Oct-24 00:00 2459146.500000000     13 54 32.53 -11 44 10.0 -26.754 -10.589 0.99465348826224  -0.4856328
 2020-Oct-25 00:00 2459147.500000000     13 58 21.67 -12 04 56.4 -26.754 -10.589 0.99437389946607  -0.4824605
 2020-Oct-26 00:00 2459148.500000000     14 02 11.52 -12 25 31.6 -26.755 -10.589 0.99409630809154  -0.4787258
 2020-Oct-27 00:00 2459149.500000000     14 06 02.08 -12 45 55.2 -26.756 -10.589 0.99382102169312  -0.4744885
 2020-Oct-28 00:00 2459150.500000000     14 09 53.37 -13 06 06.9 -26.756 -10.589 0.99354831320796  -0.4698087
 2020-Oct-29 00:00 2459151.500000000     14 13 45.41 -13 26 06.2 -26.757 -10.589 0.99327842073266  -0.4647471
 2020-Oct-30 00:00 2459152.500000000     14 17 38.20 -13 45 52.7 -26.757 -10.589 0.99301154701210  -0.4593655
 2020-Oct-31 00:00 2459153.500000000     14 21 31.77 -14 05 26.1 -26.758 -10.589 0.99274785846199  -0.4537280
 2020-Nov-01 00:00 2459154.500000000     14 25 26.12 -14 24 46.0 -26.759 -10.589 0.99248748389429  -0.4479007
 2020-Nov-02 00:00 2459155.500000000     14 29 21.27 -14 43 52.1 -26.759 -10.589 0.99223051325195  -0.4419520
 2020-Nov-03 00:00 2459156.500000000     14 33 17.23 -15 02 43.8 -26.760 -10.589 0.99197699662440  -0.4359514
 2020-Nov-04 00:00 2459157.500000000     14 37 14.02 -15 21 20.8 -26.760 -10.589 0.99172694366828  -0.4299693
 2020-Nov-05 00:00 2459158.500000000     14 41 11.63 -15 39 42.8 -26.761 -10.589 0.99148032338241  -0.4240761
 2020-Nov-06 00:00 2459159.500000000     14 45 10.09 -15 57 49.4 -26.761 -10.589 0.99123706408364  -0.4183423
 2020-Nov-07 00:00 2459160.500000000     14 49 09.40 -16 15 40.1 -26.762 -10.589 0.99099705349318  -0.4128378
 2020-Nov-08 00:00 2459161.500000000     14 53 09.56 -16 33 14.6 -26.762 -10.589 0.99076013914292  -0.4076315
 2020-Nov-09 00:00 2459162.500000000     14 57 10.59 -16 50 32.4 -26.763 -10.589 0.99052612987494  -0.4027878
 2020-Nov-10 00:00 2459163.500000000     15 01 12.48 -17 07 33.2 -26.763 -10.589 0.99029479998111  -0.3983606
 2020-Nov-11 00:00 2459164.500000000     15 05 15.24 -17 24 16.6 -26.764 -10.589 0.99006589828853  -0.3943820
 2020-Nov-12 00:00 2459165.500000000     15 09 18.86 -17 40 42.2 -26.764 -10.589 0.98983916472803  -0.3908480
 2020-Nov-13 00:00 2459166.500000000     15 13 23.35 -17 56 49.5 -26.765 -10.589 0.98961435583060  -0.3877029
 2020-Nov-14 00:00 2459167.500000000     15 17 28.71 -18 12 38.2 -26.765 -10.589 0.98939127753444  -0.3848308
 2020-Nov-15 00:00 2459168.500000000     15 21 34.91 -18 28 07.7 -26.766 -10.589 0.98916981916749  -0.3820612
 2020-Nov-16 00:00 2459169.500000000     15 25 41.97 -18 43 17.8 -26.766 -10.589 0.98894997896479  -0.3791928
 2020-Nov-17 00:00 2459170.500000000     15 29 49.86 -18 58 07.9 -26.767 -10.589 0.98873187229638  -0.3760273
 2020-Nov-18 00:00 2459171.500000000     15 33 58.57 -19 12 37.7 -26.767 -10.589 0.98851571981724  -0.3724028
 2020-Nov-19 00:00 2459172.500000000     15 38 08.10 -19 26 46.8 -26.768 -10.589 0.98830182056301  -0.3682115
 2020-Nov-20 00:00 2459173.500000000     15 42 18.44 -19 40 34.8 -26.768 -10.589 0.98809051953835  -0.3634008
 2020-Nov-21 00:00 2459174.500000000     15 46 29.57 -19 54 01.3 -26.769 -10.589 0.98788217855014  -0.3579626
 2020-Nov-22 00:00 2459175.500000000     15 50 41.49 -20 07 05.9 -26.769 -10.589 0.98767715496141  -0.3519181
 2020-Nov-23 00:00 2459176.500000000     15 54 54.18 -20 19 48.4 -26.769 -10.589 0.98747578890857  -0.3453038
 2020-Nov-24 00:00 2459177.500000000     15 59 07.64 -20 32 08.3 -26.770 -10.589 0.98727839709441  -0.3381631
 2020-Nov-25 00:00 2459178.500000000     16 03 21.85 -20 44 05.3 -26.770 -10.589 0.98708527056658  -0.3305410
 2020-Nov-26 00:00 2459179.500000000     16 07 36.80 -20 55 39.1 -26.771 -10.589 0.98689667419827  -0.3224832
 2020-Nov-27 00:00 2459180.500000000     16 11 52.47 -21 06 49.3 -26.771 -10.589 0.98671284625370  -0.3140364
 2020-Nov-28 00:00 2459181.500000000     16 16 08.85 -21 17 35.7 -26.772 -10.589 0.98653399709856  -0.3052508
 2020-Nov-29 00:00 2459182.500000000     16 20 25.94 -21 27 58.0 -26.772 -10.589 0.98636030668894  -0.2961819
 2020-Nov-30 00:00 2459183.500000000     16 24 43.71 -21 37 55.8 -26.772 -10.589 0.98619192092640  -0.2868923
 2020-Dec-01 00:00 2459184.500000000     16 29 02.14 -21 47 28.9 -26.773 -10.589 0.98602894729895  -0.2774525
 2020-Dec-02 00:00 2459185.500000000     16 33 21.22 -21 56 37.1 -26.773 -10.589 0.98587145041835  -0.2679404
 2020-Dec-03 00:00 2459186.500000000     16 37 40.93 -22 05 19.9 -26.773 -10.589 0.98571944809141  -0.2584397
 2020-Dec-04 00:00 2459187.500000000     16 42 01.26 -22 13 37.3 -26.774 -10.589 0.98557290844031  -0.2490384
 2020-Dec-05 00:00 2459188.500000000     16 46 22.17 -22 21 28.9 -26.774 -10.589 0.98543174838485  -0.2398255
 2020-Dec-06 00:00 2459189.500000000     16 50 43.66 -22 28 54.5 -26.774 -10.589 0.98529583364679  -0.2308887
 2020-Dec-07 00:00 2459190.500000000     16 55 05.69 -22 35 53.9 -26.775 -10.589 0.98516498047217  -0.2223110
 2020-Dec-08 00:00 2459191.500000000     16 59 28.25 -22 42 26.8 -26.775 -10.589 0.98503895957398  -0.2141661
 2020-Dec-09 00:00 2459192.500000000     17 03 51.30 -22 48 33.1 -26.775 -10.589 0.98491750333011  -0.2065117
 2020-Dec-10 00:00 2459193.500000000     17 08 14.82 -22 54 12.5 -26.775 -10.589 0.98480031778277  -0.1993796
 2020-Dec-11 00:00 2459194.500000000     17 12 38.78 -22 59 24.8 -26.776 -10.589 0.98468710099772  -0.1927635
 2020-Dec-12 00:00 2459195.500000000     17 17 03.15 -23 04 09.9 -26.776 -10.589 0.98457756824894  -0.1866085
 2020-Dec-13 00:00 2459196.500000000     17 21 27.89 -23 08 27.6 -26.776 -10.589 0.98447148198242  -0.1808062
 2020-Dec-14 00:00 2459197.500000000     17 25 52.96 -23 12 17.7 -26.776 -10.589 0.98436868123257  -0.1752023
 2020-Dec-15 00:00 2459198.500000000     17 30 18.33 -23 15 40.0 -26.777 -10.589 0.98426910301905  -0.1696161
 2020-Dec-16 00:00 2459199.500000000     17 34 43.95 -23 18 34.5 -26.777 -10.589 0.98417278936464  -0.1638693
 2020-Dec-17 00:00 2459200.500000000     17 39 09.80 -23 21 01.0 -26.777 -10.589 0.98407987819958  -0.1578119
 2020-Dec-18 00:00 2459201.500000000     17 43 35.83 -23 22 59.4 -26.777 -10.589 0.98399058205407  -0.1513370
 2020-Dec-19 00:00 2459202.500000000     17 48 02.01 -23 24 29.7 -26.777 -10.589 0.98390516174183  -0.1443835
 2020-Dec-20 00:00 2459203.500000000     17 52 28.30 -23 25 31.7 -26.778 -10.589 0.98382390185908  -0.1369285
 2020-Dec-21 00:00 2459204.500000000     17 56 54.66 -23 26 05.5 -26.778 -10.589 0.98374709211663  -0.1289752
 2020-Dec-22 00:00 2459205.500000000     18 01 21.06 -23 26 11.1 -26.778 -10.589 0.98367501543211  -0.1205422
 2020-Dec-23 00:00 2459206.500000000     18 05 47.47 -23 25 48.3 -26.778 -10.589 0.98360794165671  -0.1116551
 2020-Dec-24 00:00 2459207.500000000     18 10 13.85 -23 24 57.3 -26.778 -10.589 0.98354612497911  -0.1023421
 2020-Dec-25 00:00 2459208.500000000     18 14 40.17 -23 23 38.0 -26.778 -10.589 0.98348980303015  -0.0926323
 2020-Dec-26 00:00 2459209.500000000     18 19 06.39 -23 21 50.6 -26.778 -10.589 0.98343919605667  -0.0825572
 2020-Dec-27 00:00 2459210.500000000     18 23 32.48 -23 19 35.0 -26.778 -10.589 0.98339450497641  -0.0721527
 2020-Dec-28 00:00 2459211.500000000     18 27 58.42 -23 16 51.3 -26.779 -10.589 0.98335590758501  -0.0614636
 2020-Dec-29 00:00 2459212.500000000     18 32 24.17 -23 13 39.5 -26.779 -10.589 0.98332355267149  -0.0505461
 2020-Dec-30 00:00 2459213.500000000     18 36 49.71 -23 09 59.9 -26.779 -10.589 0.98329755232946  -0.0394713
 2020-Dec-31 00:00 2459214.500000000     18 41 14.99 -23 05 52.5 -26.779 -10.589 0.98327797329196  -0.0283253
